id,description,question,choices,answer
5e4e5b,Onyx chess pieces on a frosted glass board,Is the chess board made of wood?,"['no', 'yes']",no
5e4e5b,Onyx chess pieces on a frosted glass board,What color are the chess pieces?,"['azure', 'onyx', 'silver', 'teal']",onyx
5e4e5b,Onyx chess pieces on a frosted glass board,What is the board made out of?,"['frosted glass', 'granite', 'metal', 'wood']",frosted glass
5e4e5b,Onyx chess pieces on a frosted glass board,Are the chess pieces made of onyx?,"['no', 'yes']",yes
a21dc7,Golden ratio spiral composed of sapphires,Is anything made of sapphires?,"['no', 'yes']",yes
a21dc7,Golden ratio spiral composed of sapphires,What is the arrangement of the objects?,"['checkered pattern', 'grid', 'scattered', 'spiral']",spiral
a21dc7,Golden ratio spiral composed of sapphires,Is the spiral made of multiple objects?,"['no', 'yes']",yes
a21dc7,Golden ratio spiral composed of sapphires,What precious material is used?,"['diamonds', 'emeralds', 'rubies', 'sapphires']",sapphires
a55b5d,Amethyst geodes in a sandstone canyon,Are the geodes inside a cave?,"['no', 'yes']",yes
a55b5d,Amethyst geodes in a sandstone canyon,Is the canyon made of sandstone?,"['no', 'yes']",yes
a55b5d,Amethyst geodes in a sandstone canyon,What color are the geodes?,"['amethyst', 'bronze', 'crimson', 'khaki']",amethyst
a55b5d,Amethyst geodes in a sandstone canyon,What kind of rock is the canyon made of?,"['granite', 'limestone', 'sandstone', 'shale']",sandstone
15db1e,A cobalt dragon curled around a quartz crystal,Is the dragon cobalt blue?,"['no', 'yes']",yes
15db1e,A cobalt dragon curled around a quartz crystal,What is the dragon curled around?,"['a geode', 'a mountain', 'a quartz crystal', 'treasure']",a quartz crystal
15db1e,A cobalt dragon curled around a quartz crystal,Is the dragon breathing fire?,"['no', 'yes']",no
15db1e,A cobalt dragon curled around a quartz crystal,What mythical creature is present?,"['centaur', 'dragon', 'sphinx', 'unicorn']",dragon
ebea34,Iridescent koi swimming in a black marble pond,Is the pond made of marble?,"['no', 'yes']",yes
ebea34,Iridescent koi swimming in a black marble pond,What color is the pond?,"['black', 'blue', 'green', 'white']",black
ebea34,Iridescent koi swimming in a black marble pond,Are the fish iridescent?,"['no', 'yes']",yes
ebea34,Iridescent koi swimming in a black marble pond,What type of fish are swimming in the pond?,"['goldfish', 'koi', 'shark', 'trout']",koi
71c063,A saffron sunset over the Serengeti,What is the setting of the image?,"['beach', 'desert', 'Serengeti', 'snowfield']",Serengeti
71c063,A saffron sunset over the Serengeti,What color is the sunset?,"['azure', 'crimson', 'saffron', 'teal']",saffron
71c063,A saffron sunset over the Serengeti,Is it dawn?,"['no', 'yes']",no
71c063,A saffron sunset over the Serengeti,What time of day is it?,"['dawn', 'dusk', 'midday', 'sunrise']",dusk
56c3a9,Emerald vines twisting around a granite obelisk,What is the shape of the stone structure?,"['cube', 'obelisk', 'pyramid', 'sphere']",obelisk
56c3a9,Emerald vines twisting around a granite obelisk,Are the vines twisting around something?,"['no', 'yes']",yes
56c3a9,Emerald vines twisting around a granite obelisk,What color are the vines?,"['emerald', 'golden', 'maroon', 'silver']",emerald
56c3a9,Emerald vines twisting around a granite obelisk,What kind of stone is the obelisk made of?,"['basalt', 'granite', 'limestone', 'marble']",granite
f6c295,A vermilion phoenix rising from an obsidian caldera,What bird is rising from the caldera?,"['crow', 'falcon', 'phoenix', 'vulture']",phoenix
f6c295,A vermilion phoenix rising from an obsidian caldera,Is the caldera made of obsidian?,"['no', 'yes']",yes
f6c295,A vermilion phoenix rising from an obsidian caldera,What color is the phoenix?,"['bronze', 'cerulean', 'maroon', 'vermilion']",vermilion
f6c295,A vermilion phoenix rising from an obsidian caldera,Is the phoenix sitting on lava?,"['no', 'yes']",no
0c324c,"a labyrinth of indigo corridors, lit by faint gold sconces",What color are the corridors?,"['green', 'indigo', 'red', 'yellow']",indigo
0c324c,"a labyrinth of indigo corridors, lit by faint gold sconces",Are the sconces bright?,"['no', 'yes']",no
0c324c,"a labyrinth of indigo corridors, lit by faint gold sconces",Is the scene a forest?,"['no', 'yes']",no
0c324c,"a labyrinth of indigo corridors, lit by faint gold sconces",What provides illumination?,"['candles', 'sconces', 'sunlight', 'torches']",sconces
0cb2b4,"a colossal ruby, fractured and suspended mid-air",What color is the object?,"['blue', 'green', 'ruby', 'yellow']",ruby
0cb2b4,"a colossal ruby, fractured and suspended mid-air",Is the ruby whole?,"['no', 'yes']",no
0cb2b4,"a colossal ruby, fractured and suspended mid-air",Is the ruby on the ground?,"['no', 'yes']",no
0cb2b4,"a colossal ruby, fractured and suspended mid-air",Is the object small?,"['no', 'yes']",no
c328c7,emerald scales arranged in a tessellated pattern,Are the scales shaped like squares?,"['no', 'yes']",no
c328c7,emerald scales arranged in a tessellated pattern,What color are the scales?,"['emerald', 'gold', 'red', 'silver']",emerald
c328c7,emerald scales arranged in a tessellated pattern,Are the scales arranged randomly?,"['no', 'yes']",no
c328c7,emerald scales arranged in a tessellated pattern,What kind of pattern are the scales arranged in?,"['chaotic', 'linear', 'spiral', 'tessellated']",tessellated
981ae2,a field of crimson poppies under an umber sky,What is the color of the sky?,"['azure', 'crimson', 'umber', 'white']",umber
981ae2,a field of crimson poppies under an umber sky,What color are the poppies?,"['blue', 'crimson', 'green', 'white']",crimson
981ae2,a field of crimson poppies under an umber sky,Is the scene an indoor setting?,"['no', 'yes']",no
981ae2,a field of crimson poppies under an umber sky,Are there roses in the field?,"['no', 'yes']",no
c7358e,amber gears interlocked and spinning rapidly,Are the gears stationary?,"['no', 'yes']",no
c7358e,amber gears interlocked and spinning rapidly,What color are the gears?,"['amber', 'blue', 'gray', 'red']",amber
c7358e,amber gears interlocked and spinning rapidly,Is there only one gear?,"['no', 'yes']",no
c7358e,amber gears interlocked and spinning rapidly,What are the gears doing?,"['melting', 'rusting', 'shining', 'spinning']",spinning
dbbf84,a chartreuse sphere hovering above a silver pedestal,Is the sphere green?,"['no', 'yes']",yes
dbbf84,a chartreuse sphere hovering above a silver pedestal,Is the sphere on the pedestal?,"['no', 'yes']",no
dbbf84,a chartreuse sphere hovering above a silver pedestal,What shape is hovering above the pedestal?,"['cube', 'cylinder', 'pyramid', 'sphere']",sphere
dbbf84,a chartreuse sphere hovering above a silver pedestal,What color is the pedestal?,"['chartreuse', 'gold', 'silver', 'white']",silver
c40cee,a cyan obelisk reflecting in a turquoise lake,What color is the obelisk?,"['cyan', 'green', 'red', 'yellow']",cyan
c40cee,a cyan obelisk reflecting in a turquoise lake,What shape is the object in the lake?,"['cube', 'obelisk', 'pyramid', 'sphere']",obelisk
c40cee,a cyan obelisk reflecting in a turquoise lake,Is the lake reflecting the obelisk?,"['no', 'yes']",yes
c40cee,a cyan obelisk reflecting in a turquoise lake,What is the color of the lake?,"['cyan', 'magenta', 'turquoise', 'violet']",turquoise
4d3920,fuchsia filaments intertwined around a bronze helix,What shape is the bronze object?,"['cube', 'helix', 'pyramid', 'sphere']",helix
4d3920,fuchsia filaments intertwined around a bronze helix,Are the filaments bronze colored?,"['no', 'yes']",no
4d3920,fuchsia filaments intertwined around a bronze helix,Are the filaments straight?,"['no', 'yes']",no
4d3920,fuchsia filaments intertwined around a bronze helix,What color are the filaments?,"['bronze', 'fuchsia', 'gold', 'silver']",fuchsia
2bd5e3,a viridian vortex swirling in a diamond,Is the vortex contained within a shape?,"['no', 'yes']",yes
2bd5e3,a viridian vortex swirling in a diamond,What shape contains the vortex?,"['circle', 'diamond', 'rectangle', 'triangle']",diamond
2bd5e3,a viridian vortex swirling in a diamond,Is the vortex still?,"['no', 'yes']",no
2bd5e3,a viridian vortex swirling in a diamond,What color is the vortex?,"['blue', 'red', 'turquoise', 'viridian']",viridian
55627d,A saffron sun setting over azure waves,What color are the waves?,"['azure', 'crimson', 'gold', 'saffron']",azure
55627d,A saffron sun setting over azure waves,What is setting over the water?,"['moon', 'stars', 'sun', 'clouds']",sun
55627d,A saffron sun setting over azure waves,What time of day is it?,"['daytime', 'dusk', 'midnight', 'sunrise']",dusk
55627d,A saffron sun setting over azure waves,What color is the sun?,"['azure', 'bronze', 'saffron', 'silver']",saffron
686328,a silver sphere levitating above a turquoise cube,Is the sphere silver?,"['no', 'yes']",yes
686328,a silver sphere levitating above a turquoise cube,What shape is below the sphere?,"['circle', 'cube', 'pyramid', 'sphere']",cube
686328,a silver sphere levitating above a turquoise cube,What color is the cube?,"['silver', 'teal', 'turquoise', 'white']",turquoise
686328,a silver sphere levitating above a turquoise cube,Is the cube levitating?,"['no', 'yes']",no
6003da,a clockwork dragon made of brass with ruby eyes,What precious stone are its eyes made of?,"['diamond', 'emerald', 'ruby', 'sapphire']",ruby
6003da,a clockwork dragon made of brass with ruby eyes,Is the dragon made of steel?,"['no', 'yes']",no
6003da,a clockwork dragon made of brass with ruby eyes,Is the dragon mechanical?,"['no', 'yes']",yes
6003da,a clockwork dragon made of brass with ruby eyes,What material is the dragon primarily composed of?,"['brass', 'copper', 'gold', 'silver']",brass
b37e1f,olive green velvet curtains draped over a window,Are the curtains made of cotton?,"['no', 'yes']",no
b37e1f,olive green velvet curtains draped over a window,What are the curtains draped over?,"['a bed', 'a door', 'a wall', 'a window']",a window
b37e1f,olive green velvet curtains draped over a window,What is the material of the curtains?,"['cotton', 'linen', 'silk', 'velvet']",velvet
b37e1f,olive green velvet curtains draped over a window,What color are the curtains?,"['blue', 'green', 'orange', 'red']",green
c20ce1,a lavender field under a bright sun,Is the sun depicted as dim?,"['no', 'yes']",no
c20ce1,a lavender field under a bright sun,Is there a field in the image?,"['no', 'yes']",yes
c20ce1,a lavender field under a bright sun,What kind of field is shown?,"['corn', 'lavender', 'wheat', 'winter']",lavender
c20ce1,a lavender field under a bright sun,What color is the field?,"['green', 'lavender', 'orange', 'white']",lavender
df1517,a bronze bust of a roman emperor,Is the bust made of clay?,"['no', 'yes']",no
df1517,a bronze bust of a roman emperor,Is the bust of a king?,"['no', 'yes']",no
df1517,a bronze bust of a roman emperor,Is the statue of a roman emperor?,"['no', 'yes']",yes
df1517,a bronze bust of a roman emperor,What is the bust made of?,"['bronze', 'gold', 'marble', 'silver']",bronze
2fff63,an emerald beetle with wings of stained glass,What color is the beetle?,"['blue', 'emerald', 'orange', 'red']",emerald
2fff63,an emerald beetle with wings of stained glass,Are the beetle's legs made of stained glass?,"['no', 'yes']",no
2fff63,an emerald beetle with wings of stained glass,What are the wings made of?,"['cardboard', 'metal', 'paper', 'stained glass']",stained glass
2fff63,an emerald beetle with wings of stained glass,Is the insect a beetle?,"['no', 'yes']",yes
26701a,a saffron colored silk kimono with a floral pattern,What type of pattern does the kimono have?,"['checkered', 'geometric', 'floral', 'striped']",floral
26701a,a saffron colored silk kimono with a floral pattern,What color is the kimono?,"['blue', 'green', 'saffron', 'white']",saffron
26701a,a saffron colored silk kimono with a floral pattern,Is the item made of wool?,"['no', 'yes']",no
26701a,a saffron colored silk kimono with a floral pattern,Is the garment a dress?,"['no', 'yes']",no
af7a11,cobalt blue ripples in water after a stone is thrown,Is there a stone in the image?,"['no', 'yes']",yes
af7a11,cobalt blue ripples in water after a stone is thrown,What color are the ripples?,"['azure', 'cobalt', 'red', 'white']",cobalt
af7a11,cobalt blue ripples in water after a stone is thrown,Are there ripples present?,"['no', 'yes']",yes
af7a11,cobalt blue ripples in water after a stone is thrown,Is the stone thrown into the air?,"['no', 'yes']",no
ca19a8,a tangerine sunset over a turquoise ocean,What color is the ocean?,"['blue', 'green', 'tangerine', 'turquoise']",turquoise
ca19a8,a tangerine sunset over a turquoise ocean,Is the sunset depicted over the ocean?,"['no', 'yes']",yes
ca19a8,a tangerine sunset over a turquoise ocean,Is the sun setting?,"['no', 'yes']",yes
ca19a8,a tangerine sunset over a turquoise ocean,What color is the sunset?,"['blue', 'green', 'tangerine', 'white']",tangerine
36312a,cerulean sky with flocks of grey seagulls,Is the sky dark?,"['no', 'yes']",no
36312a,cerulean sky with flocks of grey seagulls,What color is the sky?,"['cerulean', 'grey', 'orange', 'white']",cerulean
36312a,cerulean sky with flocks of grey seagulls,Are there any birds in the sky?,"['no', 'yes']",yes
36312a,cerulean sky with flocks of grey seagulls,What kind of birds are there?,"['eagles', 'hawks', 'pigeons', 'seagulls']",seagulls
2f6316,"A clockwork orange fractal, with gears and circuit patterns.",Does the image contain fractals?,"['no', 'yes']",yes
2f6316,"A clockwork orange fractal, with gears and circuit patterns.",Is the fractal colored magenta?,"['no', 'yes']",no
2f6316,"A clockwork orange fractal, with gears and circuit patterns.",Are there gears visible?,"['no', 'yes']",yes
2f6316,"A clockwork orange fractal, with gears and circuit patterns.",What color are the fractals?,"['blue', 'orange', 'purple', 'red']",orange
c30d9e,"Emerald green celtic knot, with a golden trim.",Does the image have a celtic knot?,"['no', 'yes']",yes
c30d9e,"Emerald green celtic knot, with a golden trim.",Is the trim silver?,"['no', 'yes']",no
c30d9e,"Emerald green celtic knot, with a golden trim.",What color is the knot?,"['emerald', 'golden', 'red', 'silver']",emerald
c30d9e,"Emerald green celtic knot, with a golden trim.",What kind of knot is depicted?,"['bowline', 'celtic', 'figure eight', 'square']",celtic
434acc,Sapphire blue waves crashing on a sandy beach at sunset.,Is the sky depicted as pink?,"['no', 'yes']",no
434acc,Sapphire blue waves crashing on a sandy beach at sunset.,What color are the waves?,"['blue', 'green', 'red', 'yellow']",blue
434acc,Sapphire blue waves crashing on a sandy beach at sunset.,Is a beach present in the image?,"['no', 'yes']",yes
434acc,Sapphire blue waves crashing on a sandy beach at sunset.,What time of day is depicted?,"['dawn', 'daytime', 'sunset', 'noon']",sunset
2ec6c5,"Crimson rose with thorny vines, under a full moon.",Is a rose present in the image?,"['no', 'yes']",yes
2ec6c5,"Crimson rose with thorny vines, under a full moon.",Are the rose's vines smooth?,"['no', 'yes']",no
2ec6c5,"Crimson rose with thorny vines, under a full moon.",Is the moon full?,"['no', 'yes']",yes
2ec6c5,"Crimson rose with thorny vines, under a full moon.",What color is the rose?,"['crimson', 'gold', 'lilac', 'orange']",crimson
5e6f14,Golden spiral staircase ascending into a cloudy sky.,Is the sky described as cloudy?,"['no', 'yes']",yes
5e6f14,Golden spiral staircase ascending into a cloudy sky.,What is the staircase made of?,"['bronze', 'gold', 'silver', 'wood']",gold
5e6f14,Golden spiral staircase ascending into a cloudy sky.,Is the staircase spiraling?,"['no', 'yes']",yes
5e6f14,Golden spiral staircase ascending into a cloudy sky.,In what direction is the staircase traveling?,"['descending', 'hovering', 'sideways', 'upward']",upward
2d4fe4,A violet gemstone on a silver chain.,Is the chain silver?,"['no', 'yes']",yes
2d4fe4,A violet gemstone on a silver chain.,Is the gemstone on a string?,"['no', 'yes']",no
2d4fe4,A violet gemstone on a silver chain.,What color is the gemstone?,"['aquamarine', 'golden', 'rose', 'violet']",violet
2d4fe4,A violet gemstone on a silver chain.,Is the gemstone on something?,"['no', 'yes']",yes
2b4bbc,Cerulean birds flying over rolling hills.,Are there hills in the image?,"['no', 'yes']",yes
2b4bbc,Cerulean birds flying over rolling hills.,Is the overall scene gloomy?,"['no', 'yes']",no
2b4bbc,Cerulean birds flying over rolling hills.,What color are the birds?,"['cerulean', 'crimson', 'golden', 'violet']",cerulean
2b4bbc,Cerulean birds flying over rolling hills.,What are flying over the hills?,"['airplanes', 'birds', 'butterflies', 'clouds']",birds
de89e7,A magenta mask with peacock feathers.,Are there peacocks in the image?,"['no', 'yes']",no
de89e7,A magenta mask with peacock feathers.,What kind of feathers are present?,"['eagle', 'ostrich', 'peacock', 'swan']",peacock
de89e7,A magenta mask with peacock feathers.,What color is the mask?,"['aquamarine', 'cerulean', 'magenta', 'violet']",magenta
de89e7,A magenta mask with peacock feathers.,Is the described object a mask?,"['no', 'yes']",yes
a8baa3,"Onyx sphere resting on a glass table, reflecting light.",What material is the table made of?,"['glass', 'metal', 'stone', 'wood']",glass
a8baa3,"Onyx sphere resting on a glass table, reflecting light.",Is the sphere reflecting light?,"['no', 'yes']",yes
a8baa3,"Onyx sphere resting on a glass table, reflecting light.",What shape is the object resting on the table?,"['cube', 'pyramid', 'sphere', 'triangle']",sphere
a8baa3,"Onyx sphere resting on a glass table, reflecting light.",What color is the sphere?,"['bronze', 'onyx', 'silver', 'violet']",onyx
f90beb,Teal lotus flower floating on a clear pond.,Is a lotus flower present?,"['no', 'yes']",yes
f90beb,Teal lotus flower floating on a clear pond.,What color is the flower?,"['magenta', 'orange', 'teal', 'violet']",teal
f90beb,Teal lotus flower floating on a clear pond.,Is the pond muddy?,"['no', 'yes']",no
f90beb,Teal lotus flower floating on a clear pond.,Where is the flower?,"['in a forest', 'in the sky', 'on a mountain', 'on a pond']",on a pond
458769,A luminous emerald sphere hovering above a jagged amethyst landscape.,What color is the sphere?,"['emerald', 'ruby', 'sapphire', 'topaz']",emerald
458769,A luminous emerald sphere hovering above a jagged amethyst landscape.,What shape is emerald element?,"['cube', 'sphere', 'pyramid', 'cone']",sphere
458769,A luminous emerald sphere hovering above a jagged amethyst landscape.,What kind of landscape is present?,"['desert', 'forest', 'mountain', 'urban']",mountain
458769,A luminous emerald sphere hovering above a jagged amethyst landscape.,What is the landscape's prominent color?,"['amethyst', 'bronze', 'cerulean', 'gold']",amethyst
7386b8,Crimson and gold paisley pattern on a dark teal backdrop.,What is the primary pattern?,"['checkered', 'floral', 'paisley', 'striped']",paisley
7386b8,Crimson and gold paisley pattern on a dark teal backdrop.,What colors are in the paisley pattern?,"['crimson and gold', 'blue and silver', 'green and orange', 'purple and white']",crimson and gold
7386b8,Crimson and gold paisley pattern on a dark teal backdrop.,What color is the background?,"['beige', 'crimson', 'teal', 'white']",teal
7386b8,Crimson and gold paisley pattern on a dark teal backdrop.,Is the backdrop brightly lit?,"['no', 'yes']",no
2769f4,Sapphire raindrops falling on a field of rust-colored wheat.,What is falling on the wheat?,"['hail', 'leaves', 'snow', 'raindrops']",raindrops
2769f4,Sapphire raindrops falling on a field of rust-colored wheat.,What color are the raindrops?,"['gold', 'rust', 'sapphire', 'silver']",sapphire
2769f4,Sapphire raindrops falling on a field of rust-colored wheat.,What crop is in the field?,"['corn', 'rice', 'soybeans', 'wheat']",wheat
2769f4,Sapphire raindrops falling on a field of rust-colored wheat.,What color is the wheat?,"['blue', 'green', 'rust', 'yellow']",rust
c5f792,A clockwork orange gear partially submerged in quicksilver.,What is the gear made of?,"['bronze', 'gold', 'orange', 'silver']",orange
c5f792,A clockwork orange gear partially submerged in quicksilver.,What is the gear submerged in?,"['acid', 'lava', 'oil', 'quicksilver']",quicksilver
c5f792,A clockwork orange gear partially submerged in quicksilver.,What is used to describe the gear?,"['broken', 'clockwork', 'molten', 'rusted']",clockwork
c5f792,A clockwork orange gear partially submerged in quicksilver.,Is the gear entirely submerged?,"['no', 'yes']",no
5690f8,Iridescent scales covering a serpentine form coiled around an obsidian obelisk.,What kind of scales are present?,"['golden', 'iridescent', 'matte', 'translucent']",iridescent
5690f8,Iridescent scales covering a serpentine form coiled around an obsidian obelisk.,What shape is coiled?,"['cube', 'obelisk', 'sphere', 'serpentine form']",serpentine form
5690f8,Iridescent scales covering a serpentine form coiled around an obsidian obelisk.,What material is the obelisk made of?,"['bronze', 'granite', 'obsidian', 'quartz']",obsidian
5690f8,Iridescent scales covering a serpentine form coiled around an obsidian obelisk.,Is the serpentine form winged?,"['no', 'yes']",no
f361f8,Cerulean crystals sprouting from a matrix of fossilized coral.,What color are the crystals?,"['cerulean', 'gold', 'magenta', 'silver']",cerulean
f361f8,Cerulean crystals sprouting from a matrix of fossilized coral.,What are the crystals sprouting from?,"['dirt', 'fossilized coral', 'sand', 'water']",fossilized coral
f361f8,Cerulean crystals sprouting from a matrix of fossilized coral.,Are the cerulean elements crystaline?,"['no', 'yes']",yes
f361f8,Cerulean crystals sprouting from a matrix of fossilized coral.,Is the coral alive?,"['no', 'yes']",no
d48890,A labyrinth of golden threads suspended in a void of pure shadow.,What color are the threads?,"['azure', 'golden', 'silver', 'teal']",golden
d48890,A labyrinth of golden threads suspended in a void of pure shadow.,What is suspended in the shadow?,"['dust', 'stars', 'threads', 'water']",threads
d48890,A labyrinth of golden threads suspended in a void of pure shadow.,What describes the arrangement of threads?,"['circle', 'grid', 'labyrinth', 'spiral']",labyrinth
d48890,A labyrinth of golden threads suspended in a void of pure shadow.,Is the surrounding space lit?,"['no', 'yes']",no
23fb51,Bronze filigree forming the shape of a stylized phoenix.,What material is the filigree made of?,"['bronze', 'gold', 'silver', 'steel']",bronze
23fb51,Bronze filigree forming the shape of a stylized phoenix.,What creature's shape is depicted?,"['dragon', 'griffin', 'phoenix', 'unicorn']",phoenix
23fb51,Bronze filigree forming the shape of a stylized phoenix.,Is the phoenix presented in a realistic manner?,"['no', 'yes']",no
23fb51,Bronze filigree forming the shape of a stylized phoenix.,What technique is used to create the image?,"['airbrush', 'collage', 'filigree', 'watercolor']",filigree
489267,Onyx shards scattered across a field of petrified wood.,What are scattered across the field?,"['diamonds', 'flowers', 'leaves', 'onyx shards']",onyx shards
489267,Onyx shards scattered across a field of petrified wood.,What kind of wood is present?,"['balsa', 'driftwood', 'petrified', 'rosewood']",petrified
489267,Onyx shards scattered across a field of petrified wood.,Are the scattered items large?,"['no', 'yes']",no
489267,Onyx shards scattered across a field of petrified wood.,Is the wood still living?,"['no', 'yes']",no
15ca62,A tapestry of emerald and silver threads depicting a celestial map.,What does the tapestry depict?,"['a battlefield', 'a celestial map', 'a garden', 'a portrait']",a celestial map
15ca62,A tapestry of emerald and silver threads depicting a celestial map.,What colors are the threads?,"['emerald and gold', 'emerald and silver', 'gold and crimson', 'silver and crimson']",emerald and silver
15ca62,A tapestry of emerald and silver threads depicting a celestial map.,Is the depiction realistic?,"['no', 'yes']",no
15ca62,A tapestry of emerald and silver threads depicting a celestial map.,What is the artwork described as?,"['a drawing', 'a painting', 'a photograph', 'a tapestry']",a tapestry
ae1a52,a silver robot with glowing blue eyes standing on a red planet,What color are the robot's eyes?,"['blue', 'green', 'red', 'yellow']",blue
ae1a52,a silver robot with glowing blue eyes standing on a red planet,What color is the planet?,"['blue', 'green', 'red', 'yellow']",red
ae1a52,a silver robot with glowing blue eyes standing on a red planet,Is the robot made of gold?,"['no', 'yes']",no
ae1a52,a silver robot with glowing blue eyes standing on a red planet,What object is standing on the planet?,"['building', 'dog', 'robot', 'tree']",robot
737e3c,a rusty orange gear partially submerged in a pool of turquoise water,What color is the gear?,"['blue', 'orange', 'purple', 'white']",orange
737e3c,a rusty orange gear partially submerged in a pool of turquoise water,What color is the water?,"['blue', 'orange', 'turquoise', 'white']",turquoise
737e3c,a rusty orange gear partially submerged in a pool of turquoise water,Is the gear fully submerged?,"['no', 'yes']",no
737e3c,a rusty orange gear partially submerged in a pool of turquoise water,Is the gear new and shiny?,"['no', 'yes']",no
00b8bc,"a flock of seagulls flying over a choppy, gray ocean under a stormy sky",What animal is in the image?,"['dog', 'lion', 'seagull', 'wolf']",seagull
00b8bc,"a flock of seagulls flying over a choppy, gray ocean under a stormy sky",What is the color of the ocean?,"['blue', 'green', 'gray', 'red']",gray
00b8bc,"a flock of seagulls flying over a choppy, gray ocean under a stormy sky",Is the weather sunny?,"['no', 'yes']",no
00b8bc,"a flock of seagulls flying over a choppy, gray ocean under a stormy sky",Is the ocean calm?,"['no', 'yes']",no
63bd88,an emerald spaceship hovering above a lavender field at sunset,What color is the spaceship?,"['emerald', 'gray', 'red', 'silver']",emerald
63bd88,an emerald spaceship hovering above a lavender field at sunset,What is below the spaceship?,"['desert', 'field', 'ocean', 'snow']",field
63bd88,an emerald spaceship hovering above a lavender field at sunset,What time of day is shown?,"['dawn', 'dusk', 'midday', 'night']",dusk
63bd88,an emerald spaceship hovering above a lavender field at sunset,Is the field blue?,"['no', 'yes']",no
c8d35b,a clockwork dragon made of brass and copper with ruby eyes,What are the dragon's eyes made of?,"['brass', 'copper', 'ruby', 'wood']",ruby
c8d35b,a clockwork dragon made of brass and copper with ruby eyes,Is the dragon made of flesh and blood?,"['no', 'yes']",no
c8d35b,a clockwork dragon made of brass and copper with ruby eyes,Is the dragon mechanical?,"['no', 'yes']",yes
c8d35b,a clockwork dragon made of brass and copper with ruby eyes,What is the dragon primarily made of?,"['aluminum', 'brass', 'plastic', 'steel']",brass
c9c071,a golden pineapple wearing sunglasses on a tropical beach,What fruit is depicted?,"['apple', 'banana', 'orange', 'pineapple']",pineapple
c9c071,a golden pineapple wearing sunglasses on a tropical beach,Where is the pineapple?,"['desert', 'forest', 'mountain', 'tropical beach']",tropical beach
c9c071,a golden pineapple wearing sunglasses on a tropical beach,Is the beach cold?,"['no', 'yes']",no
c9c071,a golden pineapple wearing sunglasses on a tropical beach,Is the pineapple metallic?,"['no', 'yes']",yes
631e8d,A cobalt crescent moon hangs above a field of chartreuse grass.,What celestial body is visible?,"['comet', 'moon', 'planet', 'star']",moon
631e8d,A cobalt crescent moon hangs above a field of chartreuse grass.,What color is the grass?,"['blue', 'chartreuse', 'gray', 'red']",chartreuse
631e8d,A cobalt crescent moon hangs above a field of chartreuse grass.,Is the moon circular?,"['no', 'yes']",no
631e8d,A cobalt crescent moon hangs above a field of chartreuse grass.,Is the moon orange?,"['no', 'yes']",no
a4d4e7,"A crystal skull filled with swirling, violet smoke.",What is inside the skull?,"['candy', 'lava', 'smoke', 'water']",smoke
a4d4e7,"A crystal skull filled with swirling, violet smoke.",What color is the smoke?,"['blue', 'green', 'red', 'violet']",violet
a4d4e7,"A crystal skull filled with swirling, violet smoke.",Is the skull metallic?,"['no', 'yes']",no
a4d4e7,"A crystal skull filled with swirling, violet smoke.",Is the skull made of wood?,"['no', 'yes']",no
258600,A bioluminescent jellyfish floating in a black abyss.,What type of creature is depicted?,"['fish', 'jellyfish', 'lobster', 'squid']",jellyfish
258600,A bioluminescent jellyfish floating in a black abyss.,What color is the background?,"['black', 'blue', 'green', 'white']",black
258600,A bioluminescent jellyfish floating in a black abyss.,Does the jellyfish emit light?,"['no', 'yes']",yes
258600,A bioluminescent jellyfish floating in a black abyss.,Is the jellyfish on land?,"['no', 'yes']",no
c1daaa,A collection of opalescent orbs scattered across a field of navy velvet.,What shape are the objects?,"['cubes', 'ovals', 'pyramids', 'spheres']",ovals
c1daaa,A collection of opalescent orbs scattered across a field of navy velvet.,What texture is the background?,"['cotton', 'linen', 'silk', 'velvet']",velvet
c1daaa,A collection of opalescent orbs scattered across a field of navy velvet.,Are the orbs all the same color?,"['no', 'yes']",no
c1daaa,A collection of opalescent orbs scattered across a field of navy velvet.,Is the field green?,"['no', 'yes']",no
82dbde,a steampunk-themed zeppelin floating above a crimson desert canyon,Is the scene set in a desert?,"['no', 'yes']",yes
82dbde,a steampunk-themed zeppelin floating above a crimson desert canyon,What color is the desert canyon?,"['blue', 'crimson', 'green', 'yellow']",crimson
82dbde,a steampunk-themed zeppelin floating above a crimson desert canyon,What kind of vehicle is depicted?,"['airplane', 'balloon', 'car', 'zeppelin']",zeppelin
82dbde,a steampunk-themed zeppelin floating above a crimson desert canyon,What is the theme of the zeppelin?,"['gothic', 'modern', 'steampunk', 'tropical']",steampunk
53ec4f,an emerald sphere reflecting a distorted cityscape,What shape is the object reflecting the cityscape?,"['cube', 'cylinder', 'sphere', 'triangle']",sphere
53ec4f,an emerald sphere reflecting a distorted cityscape,Is the sphere emerald colored?,"['no', 'yes']",yes
53ec4f,an emerald sphere reflecting a distorted cityscape,Is the cityscape clearly visible?,"['no', 'yes']",no
53ec4f,an emerald sphere reflecting a distorted cityscape,Does the sphere reflect a natural landscape?,"['no', 'yes']",no
276064,a labyrinth of golden corridors filled with swirling fog,Is the fog still?,"['no', 'yes']",no
276064,a labyrinth of golden corridors filled with swirling fog,Are the corridors made of gold?,"['no', 'yes']",yes
276064,a labyrinth of golden corridors filled with swirling fog,Is the scene a type of maze?,"['no', 'yes']",yes
